customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^first_offer^|^email_address^|^mobile_number^|^fullname^|^prefix_txt^|^cust_segment_cd
45189643^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130541802^|^13013971^|^9124013^|^20170109^|^T12^|^T1235^|^T1236^|^T1237^|^30541772^|^599^|^1215128^|^599^|^599^|^649^|^20180718^|^20201230^|^1461200001309003249109397810607492^|^B^|^rg^|^MMC^|^20080805^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189644^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130541803^|^13013972^|^9124014^|^20160814^|^T12^|^T1235^|^T1236^|^T1237^|^30541773^|^600^|^1215129^|^600^|^600^|^650^|^20181031^|^20201230^|^1461200001309003249109397810607493^|^I^|^rg^|^MMO^|^20110314^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189645^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130541804^|^13013973^|^9124015^|^20170224^|^T12^|^T1235^|^T1236^|^T1237^|^30541774^|^601^|^1215130^|^601^|^601^|^651^|^20181114^|^20201230^|^1461200001309003249109397810607494^|^B^|^rg^|^MMO^|^19960212^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189646^|^1^|^1^|^1^|^1^|^1^|^IND^|^1130541805^|^13013974^|^9124016^|^20160924^|^T12^|^T1235^|^T1236^|^T1237^|^30541775^|^602^|^1215131^|^602^|^602^|^652^|^20180326^|^20201230^|^1461200001309003249109397810607495^|^I^|^rg^|^MMO^|^20080319^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189647^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130541806^|^13013975^|^9124017^|^20160908^|^T12^|^T1235^|^T1236^|^T1237^|^30541776^|^603^|^1215132^|^603^|^603^|^653^|^20181004^|^20201230^|^1461200001309003249109397810607496^|^B^|^rg^|^MMO^|^20020404^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189648^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130541807^|^13013976^|^9124018^|^20160807^|^T12^|^T1235^|^T1236^|^T1237^|^30541777^|^604^|^1215133^|^604^|^604^|^654^|^20180408^|^20201230^|^1461200001309003249109397810607497^|^B^|^rg^|^MMO^|^20000617^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189649^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130541808^|^13013977^|^9124019^|^20170130^|^T12^|^T1235^|^T1236^|^T1237^|^30541778^|^605^|^1215134^|^605^|^605^|^655^|^20181015^|^20201230^|^1461200001309003249109397810607498^|^I^|^rg^|^MMO^|^19860511^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189650^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130541809^|^13013978^|^9124020^|^20160419^|^T12^|^T1235^|^T1236^|^T1237^|^30541779^|^606^|^1215135^|^606^|^606^|^656^|^20181111^|^20201230^|^1461200001309003249109397810607499^|^B^|^rg^|^MMC^|^19820710^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189651^|^1^|^0^|^1^|^1^|^0^|^ORG^|^1130541810^|^13013979^|^9124021^|^20170629^|^T12^|^T1235^|^T1236^|^T1237^|^30541780^|^607^|^1215136^|^607^|^607^|^657^|^20180715^|^20201230^|^1461200001309003249109397810607500^|^I^|^rg^|^MMC^|^20111022^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189652^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130541811^|^13013980^|^9124022^|^20160804^|^T12^|^T1235^|^T1236^|^T1237^|^30541781^|^608^|^1215137^|^608^|^608^|^658^|^20181130^|^20201230^|^1461200001309003249109397810607501^|^RG^|^rg^|^MMC^|^20070501^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189653^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541812^|^13013981^|^9124023^|^20170428^|^T12^|^T1235^|^T1236^|^T1237^|^30541782^|^609^|^1215138^|^609^|^609^|^659^|^20181224^|^20201230^|^1461200001309003249109397810607502^|^I^|^rg^|^MMO^|^20110224^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189654^|^0^|^0^|^0^|^1^|^0^|^ORG^|^1130541813^|^13013982^|^9124024^|^20160719^|^T12^|^T1235^|^T1236^|^T1237^|^30541783^|^610^|^1215139^|^610^|^610^|^660^|^20180613^|^20201230^|^1461200001309003249109397810607503^|^RG^|^rg^|^MMC^|^19881207^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189655^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541814^|^13013983^|^9124025^|^20170224^|^T12^|^T1235^|^T1236^|^T1237^|^30541784^|^611^|^1215140^|^611^|^611^|^661^|^20180802^|^20201230^|^1461200001309003249109397810607504^|^RG^|^rg^|^MMC^|^19830304^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189656^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541815^|^13013984^|^9124026^|^20170523^|^T12^|^T1235^|^T1236^|^T1237^|^30541785^|^612^|^1215141^|^612^|^612^|^662^|^20180211^|^20201230^|^1461200001309003249109397810607505^|^I^|^rg^|^MMO^|^20000919^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189657^|^0^|^1^|^0^|^1^|^0^|^ORG^|^1130541816^|^13013985^|^9124027^|^20170704^|^T12^|^T1235^|^T1236^|^T1237^|^30541786^|^613^|^1215142^|^613^|^613^|^663^|^20180514^|^20201230^|^1461200001309003249109397810607506^|^B^|^rg^|^MMC^|^20050209^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189658^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130541817^|^13013986^|^9124028^|^20161014^|^T12^|^T1235^|^T1236^|^T1237^|^30541787^|^614^|^1215143^|^614^|^614^|^664^|^20180406^|^20201230^|^1461200001309003249109397810607507^|^RG^|^rg^|^MMC^|^19860604^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189659^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130541818^|^13013987^|^9124029^|^20161226^|^T12^|^T1235^|^T1236^|^T1237^|^30541788^|^615^|^1215144^|^615^|^615^|^665^|^20180327^|^20201230^|^1461200001309003249109397810607508^|^I^|^rg^|^MMO^|^19900315^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189660^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130541819^|^13013988^|^9124030^|^20160402^|^T12^|^T1235^|^T1236^|^T1237^|^30541789^|^616^|^1215145^|^616^|^616^|^666^|^20180510^|^20201230^|^1461200001309003249109397810607509^|^B^|^rg^|^MMC^|^20001227^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189661^|^1^|^0^|^1^|^1^|^1^|^IND^|^1130541820^|^13013989^|^9124031^|^20170206^|^T12^|^T1235^|^T1236^|^T1237^|^30541790^|^617^|^1215146^|^617^|^617^|^667^|^20180326^|^20201230^|^1461200001309003249109397810607510^|^B^|^rg^|^MMO^|^20110603^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189662^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130541821^|^13013990^|^9124032^|^20161218^|^T12^|^T1235^|^T1236^|^T1237^|^30541791^|^618^|^1215147^|^618^|^618^|^668^|^20180908^|^20201230^|^1461200001309003249109397810607511^|^I^|^rg^|^MMO^|^19840216^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189663^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541822^|^13013991^|^9124033^|^20160414^|^T12^|^T1235^|^T1236^|^T1237^|^30541792^|^619^|^1215148^|^619^|^619^|^669^|^20180411^|^20201230^|^1461200001309003249109397810607512^|^B^|^rg^|^MMO^|^20010521^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189664^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541823^|^13013992^|^9124034^|^20161114^|^T12^|^T1235^|^T1236^|^T1237^|^30541793^|^620^|^1215149^|^620^|^620^|^670^|^20180803^|^20201230^|^1461200001309003249109397810607513^|^RG^|^rg^|^MMC^|^19930620^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189665^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541824^|^13013993^|^9124035^|^20170415^|^T12^|^T1235^|^T1236^|^T1237^|^30541794^|^621^|^1215150^|^621^|^621^|^671^|^20180426^|^20201230^|^1461200001309003249109397810607514^|^RG^|^rg^|^MMC^|^19810226^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189666^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130541825^|^13013994^|^9124036^|^20170218^|^T12^|^T1235^|^T1236^|^T1237^|^30541795^|^622^|^1215151^|^622^|^622^|^672^|^20181209^|^20201230^|^1461200001309003249109397810607515^|^I^|^rg^|^MMC^|^20040531^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189667^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541826^|^13013995^|^9124037^|^20161012^|^T12^|^T1235^|^T1236^|^T1237^|^30541796^|^623^|^1215152^|^623^|^623^|^673^|^20180112^|^20201230^|^1461200001309003249109397810607516^|^RG^|^rg^|^MMO^|^19831103^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189668^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130541827^|^13013996^|^9124038^|^20160911^|^T12^|^T1235^|^T1236^|^T1237^|^30541797^|^624^|^1215153^|^624^|^624^|^674^|^20180403^|^20201230^|^1461200001309003249109397810607517^|^B^|^rg^|^MMC^|^20070618^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189669^|^1^|^0^|^1^|^0^|^0^|^ORG^|^1130541828^|^13013997^|^9124039^|^20161217^|^T12^|^T1235^|^T1236^|^T1237^|^30541798^|^625^|^1215154^|^625^|^625^|^675^|^20181106^|^20201230^|^1461200001309003249109397810607518^|^B^|^rg^|^MMO^|^20050223^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189670^|^0^|^0^|^1^|^0^|^0^|^ORG^|^1130541829^|^13013998^|^9124040^|^20170203^|^T12^|^T1235^|^T1236^|^T1237^|^30541799^|^626^|^1215155^|^626^|^626^|^676^|^20180129^|^20201230^|^1461200001309003249109397810607519^|^RG^|^rg^|^MMO^|^19990725^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189671^|^0^|^1^|^1^|^1^|^0^|^ORG^|^1130541830^|^13013999^|^9124041^|^20170402^|^T12^|^T1235^|^T1236^|^T1237^|^30541800^|^627^|^1215156^|^627^|^627^|^677^|^20181010^|^20201230^|^1461200001309003249109397810607520^|^RG^|^rg^|^MMO^|^19990715^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189672^|^1^|^0^|^1^|^1^|^0^|^IND^|^1130541831^|^13014000^|^9124042^|^20170210^|^T12^|^T1235^|^T1236^|^T1237^|^30541801^|^628^|^1215157^|^628^|^628^|^678^|^20181130^|^20201230^|^1461200001309003249109397810607521^|^I^|^rg^|^MMO^|^20050828^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189673^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130541832^|^13014001^|^9124043^|^20161114^|^T12^|^T1235^|^T1236^|^T1237^|^30541802^|^629^|^1215158^|^629^|^629^|^679^|^20180921^|^20201230^|^1461200001309003249109397810607522^|^B^|^rg^|^MMO^|^19870528^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189674^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130541833^|^13014002^|^9124044^|^20161110^|^T12^|^T1235^|^T1236^|^T1237^|^30541803^|^630^|^1215159^|^630^|^630^|^680^|^20180228^|^20201230^|^1461200001309003249109397810607523^|^I^|^rg^|^MMO^|^20040329^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189675^|^1^|^1^|^1^|^1^|^1^|^ORG^|^1130541834^|^13014003^|^9124045^|^20160414^|^T12^|^T1235^|^T1236^|^T1237^|^30541804^|^631^|^1215160^|^631^|^631^|^681^|^20181001^|^20201230^|^1461200001309003249109397810607524^|^B^|^rg^|^MMO^|^19870910^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189676^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130541835^|^13014004^|^9124046^|^20160503^|^T12^|^T1235^|^T1236^|^T1237^|^30541805^|^632^|^1215161^|^632^|^632^|^682^|^20181230^|^20201230^|^1461200001309003249109397810607525^|^B^|^rg^|^MMO^|^19840213^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189677^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541836^|^13014005^|^9124047^|^20170410^|^T12^|^T1235^|^T1236^|^T1237^|^30541806^|^633^|^1215162^|^633^|^633^|^683^|^20180120^|^20201230^|^1461200001309003249109397810607526^|^I^|^rg^|^MMC^|^19980514^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189678^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130541837^|^13014006^|^9124048^|^20170702^|^T12^|^T1235^|^T1236^|^T1237^|^30541807^|^634^|^1215163^|^634^|^634^|^684^|^20180321^|^20201230^|^1461200001309003249109397810607527^|^B^|^rg^|^MMC^|^19880903^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189679^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130541838^|^13014007^|^9124049^|^20170101^|^T12^|^T1235^|^T1236^|^T1237^|^30541808^|^635^|^1215164^|^635^|^635^|^685^|^20180916^|^20201230^|^1461200001309003249109397810607528^|^RG^|^rg^|^MMC^|^19970905^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189680^|^0^|^0^|^0^|^1^|^0^|^ORG^|^1130541839^|^13014008^|^9124050^|^20160508^|^T12^|^T1235^|^T1236^|^T1237^|^30541809^|^636^|^1215165^|^636^|^636^|^686^|^20181215^|^20201230^|^1461200001309003249109397810607529^|^B^|^rg^|^MMC^|^19981114^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189681^|^1^|^0^|^1^|^0^|^0^|^IND^|^1130541840^|^13014009^|^9124051^|^20170225^|^T12^|^T1235^|^T1236^|^T1237^|^30541810^|^637^|^1215166^|^637^|^637^|^687^|^20180419^|^20201230^|^1461200001309003249109397810607530^|^I^|^rg^|^MMO^|^20110518^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189682^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541841^|^13014010^|^9124052^|^20160421^|^T12^|^T1235^|^T1236^|^T1237^|^30541811^|^638^|^1215167^|^638^|^638^|^688^|^20180203^|^20201230^|^1461200001309003249109397810607531^|^B^|^rg^|^MMC^|^19931207^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189683^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541842^|^13014011^|^9124053^|^20160515^|^T12^|^T1235^|^T1236^|^T1237^|^30541812^|^639^|^1215168^|^639^|^639^|^689^|^20180225^|^20201230^|^1461200001309003249109397810607532^|^RG^|^rg^|^MMC^|^20111027^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189684^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541843^|^13014012^|^9124054^|^20170426^|^T12^|^T1235^|^T1236^|^T1237^|^30541813^|^640^|^1215169^|^640^|^640^|^690^|^20180718^|^20201230^|^1461200001309003249109397810607533^|^RG^|^rg^|^MMC^|^19961203^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189685^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130541844^|^13014013^|^9124055^|^20170702^|^T12^|^T1235^|^T1236^|^T1237^|^30541814^|^641^|^1215170^|^641^|^641^|^691^|^20181209^|^20201230^|^1461200001309003249109397810607534^|^RG^|^rg^|^MMO^|^20100310^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189686^|^1^|^0^|^0^|^1^|^0^|^IND^|^1130541845^|^13014014^|^9124056^|^20170124^|^T12^|^T1235^|^T1236^|^T1237^|^30541815^|^642^|^1215171^|^642^|^642^|^692^|^20181012^|^20201230^|^1461200001309003249109397810607535^|^I^|^rg^|^MMC^|^19910425^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189687^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130541846^|^13014015^|^9124057^|^20170601^|^T12^|^T1235^|^T1236^|^T1237^|^30541816^|^643^|^1215172^|^643^|^643^|^693^|^20180617^|^20201230^|^1461200001309003249109397810607536^|^RG^|^rg^|^MMO^|^19990226^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189688^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541847^|^13014016^|^9124058^|^20160430^|^T12^|^T1235^|^T1236^|^T1237^|^30541817^|^644^|^1215173^|^644^|^644^|^694^|^20180412^|^20201230^|^1461200001309003249109397810607537^|^B^|^rg^|^MMC^|^20040604^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189689^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130541848^|^13014017^|^9124059^|^20160420^|^T12^|^T1235^|^T1236^|^T1237^|^30541818^|^645^|^1215174^|^645^|^645^|^695^|^20180320^|^20201230^|^1461200001309003249109397810607538^|^I^|^rg^|^MMC^|^19810616^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189690^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130541849^|^13014018^|^9124060^|^20161027^|^T12^|^T1235^|^T1236^|^T1237^|^30541819^|^646^|^1215175^|^646^|^646^|^696^|^20181128^|^20201230^|^1461200001309003249109397810607539^|^B^|^rg^|^MMC^|^20111128^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189691^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130541850^|^13014019^|^9124061^|^20170303^|^T12^|^T1235^|^T1236^|^T1237^|^30541820^|^647^|^1215176^|^647^|^647^|^697^|^20180525^|^20201230^|^1461200001309003249109397810607540^|^B^|^rg^|^MMO^|^19850805^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189692^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541851^|^13014020^|^9124062^|^20160909^|^T12^|^T1235^|^T1236^|^T1237^|^30541821^|^648^|^1215177^|^648^|^648^|^698^|^20180315^|^20201230^|^1461200001309003249109397810607541^|^I^|^rg^|^MMO^|^19940606^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189693^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541852^|^13014021^|^9124063^|^20160513^|^T12^|^T1235^|^T1236^|^T1237^|^30541822^|^649^|^1215178^|^649^|^649^|^699^|^20181225^|^20201230^|^1461200001309003249109397810607542^|^RG^|^rg^|^MMO^|^19900419^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189694^|^0^|^1^|^0^|^1^|^1^|^IND^|^1130541853^|^13014022^|^9124064^|^20160716^|^T12^|^T1235^|^T1236^|^T1237^|^30541823^|^650^|^1215179^|^650^|^650^|^700^|^20180827^|^20201230^|^1461200001309003249109397810607543^|^I^|^rg^|^MMO^|^20060912^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189695^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130541854^|^13014023^|^9124065^|^20170415^|^T12^|^T1235^|^T1236^|^T1237^|^30541824^|^651^|^1215180^|^651^|^651^|^701^|^20180910^|^20201230^|^1461200001309003249109397810607544^|^I^|^rg^|^MMC^|^19881202^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189696^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541855^|^13014024^|^9124066^|^20160424^|^T12^|^T1235^|^T1236^|^T1237^|^30541825^|^652^|^1215181^|^652^|^652^|^702^|^20181009^|^20201230^|^1461200001309003249109397810607545^|^RG^|^rg^|^MMC^|^20070421^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189697^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130541856^|^13014025^|^9124067^|^20170227^|^T12^|^T1235^|^T1236^|^T1237^|^30541826^|^653^|^1215182^|^653^|^653^|^703^|^20180419^|^20201230^|^1461200001309003249109397810607546^|^RG^|^rg^|^MMC^|^19980218^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189698^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541857^|^13014026^|^9124068^|^20170726^|^T12^|^T1235^|^T1236^|^T1237^|^30541827^|^654^|^1215183^|^654^|^654^|^704^|^20180906^|^20201230^|^1461200001309003249109397810607547^|^B^|^rg^|^MMC^|^19920821^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189699^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130541858^|^13014027^|^9124069^|^20170601^|^T12^|^T1235^|^T1236^|^T1237^|^30541828^|^655^|^1215184^|^655^|^655^|^705^|^20180522^|^20201230^|^1461200001309003249109397810607548^|^I^|^rg^|^MMO^|^20101101^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189700^|^0^|^1^|^1^|^0^|^1^|^IND^|^1130541859^|^13014028^|^9124070^|^20161216^|^T12^|^T1235^|^T1236^|^T1237^|^30541829^|^656^|^1215185^|^656^|^656^|^706^|^20180211^|^20201230^|^1461200001309003249109397810607549^|^RG^|^rg^|^MMC^|^19870125^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189701^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130541860^|^13014029^|^9124071^|^20161025^|^T12^|^T1235^|^T1236^|^T1237^|^30541830^|^657^|^1215186^|^657^|^657^|^707^|^20181208^|^20201230^|^1461200001309003249109397810607550^|^I^|^rg^|^MMO^|^19880804^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189702^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130541861^|^13014030^|^9124072^|^20160724^|^T12^|^T1235^|^T1236^|^T1237^|^30541831^|^658^|^1215187^|^658^|^658^|^708^|^20180413^|^20201230^|^1461200001309003249109397810607551^|^RG^|^rg^|^MMO^|^19990104^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189703^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130541862^|^13014031^|^9124073^|^20160904^|^T12^|^T1235^|^T1236^|^T1237^|^30541832^|^659^|^1215188^|^659^|^659^|^709^|^20180315^|^20201230^|^1461200001309003249109397810607552^|^B^|^rg^|^MMC^|^19820715^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189704^|^0^|^1^|^1^|^0^|^1^|^IND^|^1130541863^|^13014032^|^9124074^|^20160823^|^T12^|^T1235^|^T1236^|^T1237^|^30541833^|^660^|^1215189^|^660^|^660^|^710^|^20180512^|^20201230^|^1461200001309003249109397810607553^|^B^|^rg^|^MMO^|^20070621^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189705^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130541864^|^13014033^|^9124075^|^20170630^|^T12^|^T1235^|^T1236^|^T1237^|^30541834^|^661^|^1215190^|^661^|^661^|^711^|^20180905^|^20201230^|^1461200001309003249109397810607554^|^B^|^rg^|^MMO^|^19870318^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189706^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541865^|^13014034^|^9124076^|^20161210^|^T12^|^T1235^|^T1236^|^T1237^|^30541835^|^662^|^1215191^|^662^|^662^|^712^|^20180727^|^20201230^|^1461200001309003249109397810607555^|^I^|^rg^|^MMO^|^20021109^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189707^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130541866^|^13014035^|^9124077^|^20161212^|^T12^|^T1235^|^T1236^|^T1237^|^30541836^|^663^|^1215192^|^663^|^663^|^713^|^20180206^|^20201230^|^1461200001309003249109397810607556^|^B^|^rg^|^MMO^|^19980620^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189708^|^1^|^0^|^1^|^1^|^0^|^IND^|^1130541867^|^13014036^|^9124078^|^20160520^|^T12^|^T1235^|^T1236^|^T1237^|^30541837^|^664^|^1215193^|^664^|^664^|^714^|^20180520^|^20201230^|^1461200001309003249109397810607557^|^B^|^rg^|^MMO^|^19861105^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189709^|^1^|^0^|^0^|^1^|^1^|^IND^|^1130541868^|^13014037^|^9124079^|^20170710^|^T12^|^T1235^|^T1236^|^T1237^|^30541838^|^665^|^1215194^|^665^|^665^|^715^|^20181125^|^20201230^|^1461200001309003249109397810607558^|^B^|^rg^|^MMC^|^19900320^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189710^|^0^|^1^|^0^|^1^|^1^|^ORG^|^1130541869^|^13014038^|^9124080^|^20170609^|^T12^|^T1235^|^T1236^|^T1237^|^30541839^|^666^|^1215195^|^666^|^666^|^716^|^20180104^|^20201230^|^1461200001309003249109397810607559^|^I^|^rg^|^MMO^|^19820224^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189711^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130541870^|^13014039^|^9124081^|^20160809^|^T12^|^T1235^|^T1236^|^T1237^|^30541840^|^667^|^1215196^|^667^|^667^|^717^|^20180424^|^20201230^|^1461200001309003249109397810607560^|^RG^|^rg^|^MMO^|^20051119^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189712^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130541871^|^13014040^|^9124082^|^20160917^|^T12^|^T1235^|^T1236^|^T1237^|^30541841^|^668^|^1215197^|^668^|^668^|^718^|^20180612^|^20201230^|^1461200001309003249109397810607561^|^RG^|^rg^|^MMO^|^19810913^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189713^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130541872^|^13014041^|^9124083^|^20160925^|^T12^|^T1235^|^T1236^|^T1237^|^30541842^|^669^|^1215198^|^669^|^669^|^719^|^20180623^|^20201230^|^1461200001309003249109397810607562^|^B^|^rg^|^MMC^|^20100116^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189714^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130541873^|^13014042^|^9124084^|^20160419^|^T12^|^T1235^|^T1236^|^T1237^|^30541843^|^670^|^1215199^|^670^|^670^|^720^|^20180422^|^20201230^|^1461200001309003249109397810607563^|^B^|^rg^|^MMO^|^19861219^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189715^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130541874^|^13014043^|^9124085^|^20160809^|^T12^|^T1235^|^T1236^|^T1237^|^30541844^|^671^|^1215200^|^671^|^671^|^721^|^20180311^|^20201230^|^1461200001309003249109397810607564^|^RG^|^rg^|^MMC^|^19840625^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189716^|^0^|^0^|^1^|^1^|^0^|^IND^|^1130541875^|^13014044^|^9124086^|^20170206^|^T12^|^T1235^|^T1236^|^T1237^|^30541845^|^672^|^1215201^|^672^|^672^|^722^|^20180125^|^20201230^|^1461200001309003249109397810607565^|^RG^|^rg^|^MMC^|^19950725^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
