customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^first_offer^|^email_address^|^mobile_number^|^fullname^|^prefix_txt^|^cust_segment_cd^|^is_churned_cust
46189522^|^1^|^0^|^1^|^1^|^1^|^IND^|^1130541681^|^13013850^|^9123892^|^20160515^|^T12^|^T1235^|^T1236^|^T1237^|^30541651^|^478^|^1215007^|^478^|^478^|^528^|^20180516^|^20201230^|^1461200001309003249109397810607371^|^I^|^rg^|^MMC^|^19880615^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189523^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541682^|^13013851^|^9123893^|^20161115^|^T12^|^T1235^|^T1236^|^T1237^|^30541652^|^479^|^1215008^|^479^|^479^|^529^|^20181218^|^20201230^|^1461200001309003249109397810607372^|^RG^|^rg^|^MMC^|^19960218^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189524^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130541683^|^13013852^|^9123894^|^20161120^|^T12^|^T1235^|^T1236^|^T1237^|^30541653^|^480^|^1215009^|^480^|^480^|^530^|^20180913^|^20201230^|^1461200001309003249109397810607373^|^RG^|^rg^|^MMO^|^19930514^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189525^|^1^|^0^|^0^|^1^|^1^|^IND^|^1130541684^|^13013853^|^9123895^|^20170313^|^T12^|^T1235^|^T1236^|^T1237^|^30541654^|^481^|^1215010^|^481^|^481^|^531^|^20180404^|^20201230^|^1461200001309003249109397810607374^|^B^|^rg^|^MMO^|^19860820^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189526^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541685^|^13013854^|^9123896^|^20170618^|^T12^|^T1235^|^T1236^|^T1237^|^30541655^|^482^|^1215011^|^482^|^482^|^532^|^20180606^|^20201230^|^1461200001309003249109397810607375^|^RG^|^rg^|^MMC^|^19990227^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189527^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130541686^|^13013855^|^9123897^|^20160928^|^T12^|^T1235^|^T1236^|^T1237^|^30541656^|^483^|^1215012^|^483^|^483^|^533^|^20180610^|^20201230^|^1461200001309003249109397810607376^|^B^|^rg^|^MMO^|^19910129^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189528^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541687^|^13013856^|^9123898^|^20170504^|^T12^|^T1235^|^T1236^|^T1237^|^30541657^|^484^|^1215013^|^484^|^484^|^534^|^20180926^|^20201230^|^1461200001309003249109397810607377^|^I^|^rg^|^MMC^|^20051021^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189529^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130541688^|^13013857^|^9123899^|^20160903^|^T12^|^T1235^|^T1236^|^T1237^|^30541658^|^485^|^1215014^|^485^|^485^|^535^|^20180716^|^20201230^|^1461200001309003249109397810607378^|^RG^|^rg^|^MMO^|^19900717^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189530^|^1^|^1^|^1^|^1^|^0^|^IND^|^1130541689^|^13013858^|^9123900^|^20170614^|^T12^|^T1235^|^T1236^|^T1237^|^30541659^|^486^|^1215015^|^486^|^486^|^536^|^20181207^|^20201230^|^1461200001309003249109397810607379^|^RG^|^rg^|^MMO^|^19900101^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189531^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130541690^|^13013859^|^9123901^|^20160504^|^T12^|^T1235^|^T1236^|^T1237^|^30541660^|^487^|^1215016^|^487^|^487^|^537^|^20181019^|^20201230^|^1461200001309003249109397810607380^|^B^|^rg^|^MMC^|^20040206^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189532^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130541691^|^13013860^|^9123902^|^20170724^|^T12^|^T1235^|^T1236^|^T1237^|^30541661^|^488^|^1215017^|^488^|^488^|^538^|^20181105^|^20201230^|^1461200001309003249109397810607381^|^B^|^rg^|^MMO^|^19810526^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189533^|^1^|^0^|^1^|^0^|^0^|^ORG^|^1130541692^|^13013861^|^9123903^|^20160825^|^T12^|^T1235^|^T1236^|^T1237^|^30541662^|^489^|^1215018^|^489^|^489^|^539^|^20180611^|^20201230^|^1461200001309003249109397810607382^|^I^|^rg^|^MMO^|^19850212^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189534^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130541693^|^13013862^|^9123904^|^20170321^|^T12^|^T1235^|^T1236^|^T1237^|^30541663^|^490^|^1215019^|^490^|^490^|^540^|^20180620^|^20201230^|^1461200001309003249109397810607383^|^I^|^rg^|^MMC^|^19841025^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189535^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130541694^|^13013863^|^9123905^|^20161004^|^T12^|^T1235^|^T1236^|^T1237^|^30541664^|^491^|^1215020^|^491^|^491^|^541^|^20180328^|^20201230^|^1461200001309003249109397810607384^|^I^|^rg^|^MMC^|^20050822^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189536^|^0^|^1^|^0^|^1^|^1^|^ORG^|^1130541695^|^13013864^|^9123906^|^20160810^|^T12^|^T1235^|^T1236^|^T1237^|^30541665^|^492^|^1215021^|^492^|^492^|^542^|^20181013^|^20201230^|^1461200001309003249109397810607385^|^RG^|^rg^|^MMO^|^19810506^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189537^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541696^|^13013865^|^9123907^|^20161231^|^T12^|^T1235^|^T1236^|^T1237^|^30541666^|^493^|^1215022^|^493^|^493^|^543^|^20181003^|^20201230^|^1461200001309003249109397810607386^|^RG^|^rg^|^MMO^|^20110911^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189538^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130541697^|^13013866^|^9123908^|^20170313^|^T12^|^T1235^|^T1236^|^T1237^|^30541667^|^494^|^1215023^|^494^|^494^|^544^|^20180420^|^20201230^|^1461200001309003249109397810607387^|^I^|^rg^|^MMC^|^20030519^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189539^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130541698^|^13013867^|^9123909^|^20170304^|^T12^|^T1235^|^T1236^|^T1237^|^30541668^|^495^|^1215024^|^495^|^495^|^545^|^20180621^|^20201230^|^1461200001309003249109397810607388^|^I^|^rg^|^MMO^|^20010629^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189540^|^1^|^0^|^1^|^1^|^1^|^ORG^|^1130541699^|^13013868^|^9123910^|^20170709^|^T12^|^T1235^|^T1236^|^T1237^|^30541669^|^496^|^1215025^|^496^|^496^|^546^|^20180622^|^20201230^|^1461200001309003249109397810607389^|^I^|^rg^|^MMC^|^20100323^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189541^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130541700^|^13013869^|^9123911^|^20170310^|^T12^|^T1235^|^T1236^|^T1237^|^30541670^|^497^|^1215026^|^497^|^497^|^547^|^20181225^|^20201230^|^1461200001309003249109397810607390^|^B^|^rg^|^MMC^|^20060526^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189542^|^0^|^0^|^0^|^1^|^1^|^IND^|^1130541701^|^13013870^|^9123912^|^20170609^|^T12^|^T1235^|^T1236^|^T1237^|^30541671^|^498^|^1215027^|^498^|^498^|^548^|^20180614^|^20201230^|^1461200001309003249109397810607391^|^I^|^rg^|^MMO^|^20051105^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189543^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130541702^|^13013871^|^9123913^|^20160331^|^T12^|^T1235^|^T1236^|^T1237^|^30541672^|^499^|^1215028^|^499^|^499^|^549^|^20181130^|^20201230^|^1461200001309003249109397810607392^|^I^|^rg^|^MMC^|^19891201^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189544^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130541703^|^13013872^|^9123914^|^20170331^|^T12^|^T1235^|^T1236^|^T1237^|^30541673^|^500^|^1215029^|^500^|^500^|^550^|^20180313^|^20201230^|^1461200001309003249109397810607393^|^RG^|^rg^|^MMC^|^20100706^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189545^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130541704^|^13013873^|^9123915^|^20170702^|^T12^|^T1235^|^T1236^|^T1237^|^30541674^|^501^|^1215030^|^501^|^501^|^551^|^20180624^|^20201230^|^1461200001309003249109397810607394^|^B^|^rg^|^MMC^|^19841227^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189546^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130541705^|^13013874^|^9123916^|^20160610^|^T12^|^T1235^|^T1236^|^T1237^|^30541675^|^502^|^1215031^|^502^|^502^|^552^|^20180417^|^20201230^|^1461200001309003249109397810607395^|^B^|^rg^|^MMC^|^19900312^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189547^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130541706^|^13013875^|^9123917^|^20170726^|^T12^|^T1235^|^T1236^|^T1237^|^30541676^|^503^|^1215032^|^503^|^503^|^553^|^20180228^|^20201230^|^1461200001309003249109397810607396^|^B^|^rg^|^MMO^|^19980806^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189548^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541707^|^13013876^|^9123918^|^20170127^|^T12^|^T1235^|^T1236^|^T1237^|^30541677^|^504^|^1215033^|^504^|^504^|^554^|^20181111^|^20201230^|^1461200001309003249109397810607397^|^I^|^rg^|^MMC^|^20100702^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189549^|^1^|^1^|^1^|^1^|^0^|^IND^|^1130541708^|^13013877^|^9123919^|^20160628^|^T12^|^T1235^|^T1236^|^T1237^|^30541678^|^505^|^1215034^|^505^|^505^|^555^|^20180322^|^20201230^|^1461200001309003249109397810607398^|^RG^|^rg^|^MMC^|^20061103^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189550^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541709^|^13013878^|^9123920^|^20160528^|^T12^|^T1235^|^T1236^|^T1237^|^30541679^|^506^|^1215035^|^506^|^506^|^556^|^20180404^|^20201230^|^1461200001309003249109397810607399^|^I^|^rg^|^MMC^|^19850927^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189551^|^1^|^0^|^0^|^1^|^0^|^ORG^|^1130541710^|^13013879^|^9123921^|^20170607^|^T12^|^T1235^|^T1236^|^T1237^|^30541680^|^507^|^1215036^|^507^|^507^|^557^|^20180429^|^20201230^|^1461200001309003249109397810607400^|^I^|^rg^|^MMO^|^19841027^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189552^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130541711^|^13013880^|^9123922^|^20160417^|^T12^|^T1235^|^T1236^|^T1237^|^30541681^|^508^|^1215037^|^508^|^508^|^558^|^20181028^|^20201230^|^1461200001309003249109397810607401^|^I^|^rg^|^MMO^|^20071220^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189553^|^1^|^0^|^1^|^0^|^0^|^ORG^|^1130541712^|^13013881^|^9123923^|^20161101^|^T12^|^T1235^|^T1236^|^T1237^|^30541682^|^509^|^1215038^|^509^|^509^|^559^|^20180212^|^20201230^|^1461200001309003249109397810607402^|^I^|^rg^|^MMC^|^19980316^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189554^|^1^|^0^|^0^|^1^|^0^|^ORG^|^1130541713^|^13013882^|^9123924^|^20160626^|^T12^|^T1235^|^T1236^|^T1237^|^30541683^|^510^|^1215039^|^510^|^510^|^560^|^20180715^|^20201230^|^1461200001309003249109397810607403^|^B^|^rg^|^MMO^|^19901226^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189555^|^1^|^0^|^0^|^1^|^0^|^ORG^|^1130541714^|^13013883^|^9123925^|^20160621^|^T12^|^T1235^|^T1236^|^T1237^|^30541684^|^511^|^1215040^|^511^|^511^|^561^|^20180112^|^20201230^|^1461200001309003249109397810607404^|^RG^|^rg^|^MMC^|^19940604^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189556^|^0^|^1^|^1^|^0^|^1^|^IND^|^1130541715^|^13013884^|^9123926^|^20161224^|^T12^|^T1235^|^T1236^|^T1237^|^30541685^|^512^|^1215041^|^512^|^512^|^562^|^20180327^|^20201230^|^1461200001309003249109397810607405^|^RG^|^rg^|^MMC^|^19900327^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189557^|^0^|^1^|^0^|^1^|^0^|^ORG^|^1130541716^|^13013885^|^9123927^|^20160802^|^T12^|^T1235^|^T1236^|^T1237^|^30541686^|^513^|^1215042^|^513^|^513^|^563^|^20180411^|^20201230^|^1461200001309003249109397810607406^|^RG^|^rg^|^MMC^|^19980213^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189558^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130541717^|^13013886^|^9123928^|^20170507^|^T12^|^T1235^|^T1236^|^T1237^|^30541687^|^514^|^1215043^|^514^|^514^|^564^|^20180518^|^20201230^|^1461200001309003249109397810607407^|^I^|^rg^|^MMC^|^20051129^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189559^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130541718^|^13013887^|^9123929^|^20160725^|^T12^|^T1235^|^T1236^|^T1237^|^30541688^|^515^|^1215044^|^515^|^515^|^565^|^20181009^|^20201230^|^1461200001309003249109397810607408^|^B^|^rg^|^MMC^|^19850602^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189560^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541719^|^13013888^|^9123930^|^20160531^|^T12^|^T1235^|^T1236^|^T1237^|^30541689^|^516^|^1215045^|^516^|^516^|^566^|^20180604^|^20201230^|^1461200001309003249109397810607409^|^B^|^rg^|^MMC^|^19900510^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189561^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130541720^|^13013889^|^9123931^|^20160525^|^T12^|^T1235^|^T1236^|^T1237^|^30541690^|^517^|^1215046^|^517^|^517^|^567^|^20181209^|^20201230^|^1461200001309003249109397810607410^|^RG^|^rg^|^MMO^|^20030722^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189562^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130541721^|^13013890^|^9123932^|^20170310^|^T12^|^T1235^|^T1236^|^T1237^|^30541691^|^518^|^1215047^|^518^|^518^|^568^|^20180823^|^20201230^|^1461200001309003249109397810607411^|^RG^|^rg^|^MMC^|^19970513^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189563^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130541722^|^13013891^|^9123933^|^20160720^|^T12^|^T1235^|^T1236^|^T1237^|^30541692^|^519^|^1215048^|^519^|^519^|^569^|^20180714^|^20201230^|^1461200001309003249109397810607412^|^B^|^rg^|^MMO^|^20091127^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189564^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541723^|^13013892^|^9123934^|^20170125^|^T12^|^T1235^|^T1236^|^T1237^|^30541693^|^520^|^1215049^|^520^|^520^|^570^|^20180921^|^20201230^|^1461200001309003249109397810607413^|^I^|^rg^|^MMO^|^19830609^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189565^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130541724^|^13013893^|^9123935^|^20160415^|^T12^|^T1235^|^T1236^|^T1237^|^30541694^|^521^|^1215050^|^521^|^521^|^571^|^20181004^|^20201230^|^1461200001309003249109397810607414^|^RG^|^rg^|^MMO^|^20000609^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189566^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541725^|^13013894^|^9123936^|^20160718^|^T12^|^T1235^|^T1236^|^T1237^|^30541695^|^522^|^1215051^|^522^|^522^|^572^|^20180527^|^20201230^|^1461200001309003249109397810607415^|^I^|^rg^|^MMC^|^19841215^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189567^|^1^|^0^|^1^|^0^|^1^|^IND^|^1130541726^|^13013895^|^9123937^|^20160619^|^T12^|^T1235^|^T1236^|^T1237^|^30541696^|^523^|^1215052^|^523^|^523^|^573^|^20180126^|^20201230^|^1461200001309003249109397810607416^|^B^|^rg^|^MMC^|^19850214^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189568^|^0^|^1^|^1^|^1^|^1^|^ORG^|^1130541727^|^13013896^|^9123938^|^20170217^|^T12^|^T1235^|^T1236^|^T1237^|^30541697^|^524^|^1215053^|^524^|^524^|^574^|^20181029^|^20201230^|^1461200001309003249109397810607417^|^RG^|^rg^|^MMC^|^20081123^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189569^|^1^|^0^|^1^|^1^|^1^|^ORG^|^1130541728^|^13013897^|^9123939^|^20170703^|^T12^|^T1235^|^T1236^|^T1237^|^30541698^|^525^|^1215054^|^525^|^525^|^575^|^20180625^|^20201230^|^1461200001309003249109397810607418^|^RG^|^rg^|^MMC^|^19990808^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189570^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541729^|^13013898^|^9123940^|^20170512^|^T12^|^T1235^|^T1236^|^T1237^|^30541699^|^526^|^1215055^|^526^|^526^|^576^|^20180818^|^20201230^|^1461200001309003249109397810607419^|^I^|^rg^|^MMC^|^20000624^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189571^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541730^|^13013899^|^9123941^|^20170108^|^T12^|^T1235^|^T1236^|^T1237^|^30541700^|^527^|^1215056^|^527^|^527^|^577^|^20180123^|^20201230^|^1461200001309003249109397810607420^|^RG^|^rg^|^MMO^|^19860817^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189572^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541731^|^13013900^|^9123942^|^20161008^|^T12^|^T1235^|^T1236^|^T1237^|^30541701^|^528^|^1215057^|^528^|^528^|^578^|^20180416^|^20201230^|^1461200001309003249109397810607421^|^I^|^rg^|^MMO^|^19981121^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189573^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130541732^|^13013901^|^9123943^|^20170124^|^T12^|^T1235^|^T1236^|^T1237^|^30541702^|^529^|^1215058^|^529^|^529^|^579^|^20180427^|^20201230^|^1461200001309003249109397810607422^|^B^|^rg^|^MMO^|^19850829^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189574^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130541733^|^13013902^|^9123944^|^20160511^|^T12^|^T1235^|^T1236^|^T1237^|^30541703^|^530^|^1215059^|^530^|^530^|^580^|^20180305^|^20201230^|^1461200001309003249109397810607423^|^RG^|^rg^|^MMO^|^20080607^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189575^|^1^|^0^|^1^|^0^|^1^|^ORG^|^1130541734^|^13013903^|^9123945^|^20161211^|^T12^|^T1235^|^T1236^|^T1237^|^30541704^|^531^|^1215060^|^531^|^531^|^581^|^20180716^|^20201230^|^1461200001309003249109397810607424^|^B^|^rg^|^MMO^|^19851104^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189576^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130541735^|^13013904^|^9123946^|^20170121^|^T12^|^T1235^|^T1236^|^T1237^|^30541705^|^532^|^1215061^|^532^|^532^|^582^|^20180807^|^20201230^|^1461200001309003249109397810607425^|^B^|^rg^|^MMC^|^19911026^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189577^|^1^|^0^|^1^|^0^|^0^|^IND^|^1130541736^|^13013905^|^9123947^|^20160428^|^T12^|^T1235^|^T1236^|^T1237^|^30541706^|^533^|^1215062^|^533^|^533^|^583^|^20180510^|^20201230^|^1461200001309003249109397810607426^|^B^|^rg^|^MMC^|^20110105^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189578^|^0^|^0^|^1^|^1^|^0^|^IND^|^1130541737^|^13013906^|^9123948^|^20170426^|^T12^|^T1235^|^T1236^|^T1237^|^30541707^|^534^|^1215063^|^534^|^534^|^584^|^20180516^|^20201230^|^1461200001309003249109397810607427^|^I^|^rg^|^MMC^|^19941206^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189579^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541738^|^13013907^|^9123949^|^20160817^|^T12^|^T1235^|^T1236^|^T1237^|^30541708^|^535^|^1215064^|^535^|^535^|^585^|^20180514^|^20201230^|^1461200001309003249109397810607428^|^RG^|^rg^|^MMC^|^20050131^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189580^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130541739^|^13013908^|^9123950^|^20160828^|^T12^|^T1235^|^T1236^|^T1237^|^30541709^|^536^|^1215065^|^536^|^536^|^586^|^20181223^|^20201230^|^1461200001309003249109397810607429^|^B^|^rg^|^MMO^|^19910415^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189581^|^1^|^0^|^1^|^0^|^0^|^ORG^|^1130541740^|^13013909^|^9123951^|^20170203^|^T12^|^T1235^|^T1236^|^T1237^|^30541710^|^537^|^1215066^|^537^|^537^|^587^|^20180104^|^20201230^|^1461200001309003249109397810607430^|^RG^|^rg^|^MMC^|^20070328^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189582^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130541741^|^13013910^|^9123952^|^20170202^|^T12^|^T1235^|^T1236^|^T1237^|^30541711^|^538^|^1215067^|^538^|^538^|^588^|^20180712^|^20201230^|^1461200001309003249109397810607431^|^RG^|^rg^|^MMO^|^19830618^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189583^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130541742^|^13013911^|^9123953^|^20170501^|^T12^|^T1235^|^T1236^|^T1237^|^30541712^|^539^|^1215068^|^539^|^539^|^589^|^20180822^|^20201230^|^1461200001309003249109397810607432^|^I^|^rg^|^MMC^|^19830420^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189584^|^0^|^1^|^1^|^1^|^1^|^ORG^|^1130541743^|^13013912^|^9123954^|^20160617^|^T12^|^T1235^|^T1236^|^T1237^|^30541713^|^540^|^1215069^|^540^|^540^|^590^|^20180524^|^20201230^|^1461200001309003249109397810607433^|^B^|^rg^|^MMC^|^19981124^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189585^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130541744^|^13013913^|^9123955^|^20161030^|^T12^|^T1235^|^T1236^|^T1237^|^30541714^|^541^|^1215070^|^541^|^541^|^591^|^20181017^|^20201230^|^1461200001309003249109397810607434^|^I^|^rg^|^MMC^|^19850506^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189586^|^0^|^1^|^1^|^1^|^1^|^ORG^|^1130541745^|^13013914^|^9123956^|^20170705^|^T12^|^T1235^|^T1236^|^T1237^|^30541715^|^542^|^1215071^|^542^|^542^|^592^|^20181111^|^20201230^|^1461200001309003249109397810607435^|^B^|^rg^|^MMC^|^19951020^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189587^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541746^|^13013915^|^9123957^|^20170117^|^T12^|^T1235^|^T1236^|^T1237^|^30541716^|^543^|^1215072^|^543^|^543^|^593^|^20180410^|^20201230^|^1461200001309003249109397810607436^|^RG^|^rg^|^MMC^|^19890615^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189588^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541747^|^13013916^|^9123958^|^20161225^|^T12^|^T1235^|^T1236^|^T1237^|^30541717^|^544^|^1215073^|^544^|^544^|^594^|^20180528^|^20201230^|^1461200001309003249109397810607437^|^B^|^rg^|^MMO^|^19910810^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189589^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130541748^|^13013917^|^9123959^|^20160704^|^T12^|^T1235^|^T1236^|^T1237^|^30541718^|^545^|^1215074^|^545^|^545^|^595^|^20180225^|^20201230^|^1461200001309003249109397810607438^|^RG^|^rg^|^MMC^|^19940613^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189590^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130541749^|^13013918^|^9123960^|^20161125^|^T12^|^T1235^|^T1236^|^T1237^|^30541719^|^546^|^1215075^|^546^|^546^|^596^|^20180703^|^20201230^|^1461200001309003249109397810607439^|^RG^|^rg^|^MMC^|^19940530^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
