customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^PARTITIONKEY^|^first_offer
82124171^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541821^|^13013821^|^9124032^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541821^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124172^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541822^|^13013822^|^9124033^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541822^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124173^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541823^|^13013823^|^9124034^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541823^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124174^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541824^|^13013824^|^9124035^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541824^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124175^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541825^|^13013825^|^9124036^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541825^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124176^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541826^|^13013826^|^9124037^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541826^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124177^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541827^|^13013827^|^9124038^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541827^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124178^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541828^|^13013828^|^9124039^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541828^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124179^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541829^|^13013829^|^9124040^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541829^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124180^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541830^|^13013830^|^9124041^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541830^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124181^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541831^|^13013831^|^9124042^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541831^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124182^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541832^|^13013832^|^9124043^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541832^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124183^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541833^|^13013833^|^9124044^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541833^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124184^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541834^|^13013834^|^9124045^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541834^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124185^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541835^|^13013835^|^9124046^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541835^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124186^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541836^|^13013836^|^9124047^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541836^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124187^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541837^|^13013837^|^9124048^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541837^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124188^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541838^|^13013838^|^9124049^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541838^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124189^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541839^|^13013839^|^9124050^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541839^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124190^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541840^|^13013840^|^9124051^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541840^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124191^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541841^|^13013841^|^9124052^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541841^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124192^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541842^|^13013842^|^9124053^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541842^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124193^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541843^|^13013843^|^9124054^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541843^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124194^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541844^|^13013844^|^9124055^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541844^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124195^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541845^|^13013845^|^9124056^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541845^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124196^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541846^|^13013846^|^9124057^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541846^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124197^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541847^|^13013847^|^9124058^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541847^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124198^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541848^|^13013848^|^9124059^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541848^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124199^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541849^|^13013849^|^9124060^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541849^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124200^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541850^|^13013850^|^9124061^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541850^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124201^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541851^|^13013851^|^9124062^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541851^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124202^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541852^|^13013852^|^9124063^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541852^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124203^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541853^|^13013853^|^9124064^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541853^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124204^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541854^|^13013854^|^9124065^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541854^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124205^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541855^|^13013855^|^9124066^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541855^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124206^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541856^|^13013856^|^9124067^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541856^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124207^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541857^|^13013857^|^9124068^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541857^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124208^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541858^|^13013858^|^9124069^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541858^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124209^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541859^|^13013859^|^9124070^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541859^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124210^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541860^|^13013860^|^9124071^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541860^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124211^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541861^|^13013861^|^9124072^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541861^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124212^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541862^|^13013862^|^9124073^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541862^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124213^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541863^|^13013863^|^9124074^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541863^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124214^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541864^|^13013864^|^9124075^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541864^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124215^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541865^|^13013865^|^9124076^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541865^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124216^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541866^|^13013866^|^9124077^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541866^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124217^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541867^|^13013867^|^9124078^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541867^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124218^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541868^|^13013868^|^9124079^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541868^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124219^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541869^|^13013869^|^9124080^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541869^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124220^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541870^|^13013870^|^9124081^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541870^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124221^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541871^|^13013871^|^9124082^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541871^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124222^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541872^|^13013872^|^9124083^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541872^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124223^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541873^|^13013873^|^9124084^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541873^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124224^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541874^|^13013874^|^9124085^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541874^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124225^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541875^|^13013875^|^9124086^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541875^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124226^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541876^|^13013876^|^9124087^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541876^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124227^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541877^|^13013877^|^9124088^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541877^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124228^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541878^|^13013878^|^9124089^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541878^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124229^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541879^|^13013879^|^9124090^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541879^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124230^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541880^|^13013880^|^9124091^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541880^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124231^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541881^|^13013881^|^9124092^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541881^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124232^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541882^|^13013882^|^9124093^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541882^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124233^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541883^|^13013883^|^9124094^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541883^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124234^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541884^|^13013884^|^9124095^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541884^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124235^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541885^|^13013885^|^9124096^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541885^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124236^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541886^|^13013886^|^9124097^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541886^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124237^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541887^|^13013887^|^9124098^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541887^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124238^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541888^|^13013888^|^9124099^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541888^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124239^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541889^|^13013889^|^9124100^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541889^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124240^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541890^|^13013890^|^9124101^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541890^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124241^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541891^|^13013891^|^9124102^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541891^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124242^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541892^|^13013892^|^9124103^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541892^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124243^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541893^|^13013893^|^9124104^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541893^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124244^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541894^|^13013894^|^9124105^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541894^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124245^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541895^|^13013895^|^9124106^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541895^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124246^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541896^|^13013896^|^9124107^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541896^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124247^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541897^|^13013897^|^9124108^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541897^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124248^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541898^|^13013898^|^9124109^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541898^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124249^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541899^|^13013899^|^9124110^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541899^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124250^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541900^|^13013900^|^9124111^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541900^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124251^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541901^|^13013901^|^9124112^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541901^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124252^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541902^|^13013902^|^9124113^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541902^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124253^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541903^|^13013903^|^9124114^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541903^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124254^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541904^|^13013904^|^9124115^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541904^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124255^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541905^|^13013905^|^9124116^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541905^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82124256^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541906^|^13013906^|^9124117^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541906^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
